year,teamId,team,classification,conference,division,expectedWins,total,conferenceGames,homeGames,awayGames,neutralSiteGames,regularSeason,postseason
2023,25,California,fbs,Pac-12,,6.093817734159529,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,26,UCLA,fbs,Pac-12,,8.595224177232012,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,30,USC,fbs,Pac-12,,7.31896217353642,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,36,Colorado State,fbs,Mountain West,,4.702320273267105,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,38,Colorado,fbs,Pac-12,,4.283405583462716,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":8,""ties"":0,""wins"":1}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,41,UConn,fbs,FBS Independents,,4.183480620238469,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,52,Florida State,fbs,ACC,,10.599019657820463,"{""games"":14,""losses"":1,""ties"":0,""wins"":13}","{""games"":9,""losses"":0,""ties"":0,""wins"":9}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}","{""games"":13,""losses"":0,""ties"":0,""wins"":13}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,55,Jacksonville State,fbs,Conference USA,,8.237263094633818,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,57,Florida,fbs,SEC,East,6.0014219880104065,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,58,South Florida,fbs,American Athletic,,6.739166792482138,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,59,Georgia Tech,fbs,ACC,,6.503863741643727,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,61,Georgia,fbs,SEC,East,12.037723063260831,"{""games"":14,""losses"":1,""ties"":0,""wins"":13}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":4,""losses"":0,""ties"":0,""wins"":4}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}","{""games"":13,""losses"":1,""ties"":0,""wins"":12}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,62,Hawai'i,fbs,Mountain West,,3.840801505371928,"{""games"":13,""losses"":8,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":13,""losses"":8,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,66,Iowa State,fbs,Big 12,,7.971518807113171,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,68,Boise State,fbs,Mountain West,,8.60934779047966,"{""games"":14,""losses"":6,""ties"":0,""wins"":8}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,77,Northwestern,fbs,Big Ten,West,6.623504689430581,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,84,Indiana,fbs,Big Ten,East,3.3554680990055203,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":9,""losses"":8,""ties"":0,""wins"":1}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":5,""losses"":5,""ties"":0,""wins"":0}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,87,Notre Dame,fbs,FBS Independents,,10.514189510016335,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,96,Kentucky,fbs,SEC,East,6.95614462159574,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,97,Louisville,fbs,ACC,,9.396277179941535,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,98,Western Kentucky,fbs,Conference USA,,5.63645220654767,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,99,LSU,fbs,SEC,West,8.548197401454672,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,103,Boston College,fbs,ACC,,6.027373448945582,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,113,Massachusetts,fbs,FBS Independents,,3.47696147672832,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,120,Maryland,fbs,Big Ten,East,8.452617875300348,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,127,Michigan State,fbs,Big Ten,East,4.353001536461129,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":7,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,130,Michigan,fbs,Big Ten,East,14.39915885390412,"{""games"":15,""losses"":0,""ties"":0,""wins"":15}","{""games"":10,""losses"":0,""ties"":0,""wins"":10}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":3,""losses"":0,""ties"":0,""wins"":3}","{""games"":13,""losses"":0,""ties"":0,""wins"":13}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}"
2023,135,Minnesota,fbs,Big Ten,West,6.506178627825443,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,142,Missouri,fbs,SEC,East,9.892406760491275,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,145,Ole Miss,fbs,SEC,West,9.700148880278677,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,150,Duke,fbs,ACC,,7.672560594975948,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,151,East Carolina,fbs,American Athletic,,3.355228167027235,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,152,NC State,fbs,ACC,,8.691293088646585,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,153,North Carolina,fbs,ACC,,7.260844670236111,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":4,""losses"":3,""ties"":0,""wins"":1}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,154,Wake Forest,fbs,ACC,,5.172856063976479,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,158,Nebraska,fbs,Big Ten,West,6.541159543208778,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,164,Rutgers,fbs,Big Ten,East,6.911544194212183,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,166,New Mexico State,fbs,Conference USA,,9.262535328154694,"{""games"":15,""losses"":5,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,167,New Mexico,fbs,Mountain West,,4.213996813538519,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,183,Syracuse,fbs,ACC,,5.9205631371665435,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,189,Bowling Green,fbs,Mid-American,East,7.1989183546975255,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,193,Miami (OH),fbs,Mid-American,East,9.50762696750462,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,194,Ohio State,fbs,Big Ten,East,10.47719209051869,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":1,""ties"":0,""wins"":11}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,195,Ohio,fbs,Mid-American,East,9.248393251560628,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,197,Oklahoma State,fbs,Big 12,,7.8919765166938305,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":10,""losses"":3,""ties"":0,""wins"":7}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2023,201,Oklahoma,fbs,Big 12,,10.004145650193095,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,202,Tulsa,fbs,American Athletic,,4.848975567147136,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2023,204,Oregon State,fbs,Pac-12,,8.511812471784651,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,213,Penn State,fbs,Big Ten,East,9.949816150590777,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2023,218,Temple,fbs,American Athletic,,2.90409845020622,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":5,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
